time_index,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,lagging_current_power_factor,leading_current_power_factor,nsm,month,day,hour,day_of_week_num,weekstatus_weekday,weekstatus_weekend,day_of_week_friday,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,usage_kwh
1344,4.0,0.0,75.25,100.0,0,1,14,0,6,0,1,0,0,0,1,0,0,0,4.57
1345,4.03,0.0,74.79,100.0,900,1,15,0,0,1,0,0,1,0,0,0,0,0,4.54
1346,4.25,0.0,73.23,100.0,1800,1,15,0,0,1,0,0,1,0,0,0,0,0,4.57
1347,4.39,0.0,72.93,100.0,2700,1,15,0,0,1,0,0,1,0,0,0,0,0,4.68
1348,4.46,0.0,71.87,100.0,3600,1,15,1,0,1,0,0,1,0,0,0,0,0,4.61
1349,4.46,0.0,71.57,100.0,4500,1,15,1,0,1,0,0,1,0,0,0,0,0,4.57
1350,4.54,0.0,71.25,100.0,5400,1,15,1,0,1,0,0,1,0,0,0,0,0,4.61
1351,4.46,0.0,71.87,100.0,6300,1,15,1,0,1,0,0,1,0,0,0,0,0,4.61
1352,4.5,0.0,71.79,100.0,7200,1,15,2,0,1,0,0,1,0,0,0,0,0,4.64
1353,4.68,0.0,70.18,100.0,8100,1,15,2,0,1,0,0,1,0,0,0,0,0,4.61
1354,4.68,0.0,69.86,100.0,9000,1,15,2,0,1,0,0,1,0,0,0,0,0,4.57
1355,4.64,0.0,70.48,100.0,9900,1,15,2,0,1,0,0,1,0,0,0,0,0,4.61
1356,4.39,0.0,72.42,100.0,10800,1,15,3,0,1,0,0,1,0,0,0,0,0,4.61
1357,4.75,0.0,70.18,100.0,11700,1,15,3,0,1,0,0,1,0,0,0,0,0,4.68
1358,4.9,0.0,68.76,100.0,12600,1,15,3,0,1,0,0,1,0,0,0,0,0,4.64
1359,4.57,0.0,71.02,100.0,13500,1,15,3,0,1,0,0,1,0,0,0,0,0,4.61
1360,4.64,0.0,70.48,100.0,14400,1,15,4,0,1,0,0,1,0,0,0,0,0,4.61
1361,4.5,0.0,71.56,100.0,15300,1,15,4,0,1,0,0,1,0,0,0,0,0,4.61
1362,4.57,0.0,71.25,100.0,16200,1,15,4,0,1,0,0,1,0,0,0,0,0,4.64
1363,4.43,0.0,71.8,100.0,17100,1,15,4,0,1,0,0,1,0,0,0,0,0,4.57
1364,4.32,0.0,72.97,100.0,18000,1,15,5,0,1,0,0,1,0,0,0,0,0,4.61
1365,4.07,0.0,73.64,100.0,18900,1,15,5,0,1,0,0,1,0,0,0,0,0,4.43
1366,3.35,0.0,76.9,100.0,19800,1,15,5,0,1,0,0,1,0,0,0,0,0,4.03
1367,4.36,0.0,72.88,100.0,20700,1,15,5,0,1,0,0,1,0,0,0,0,0,4.64
1368,3.38,0.0,76.38,100.0,21600,1,15,6,0,1,0,0,1,0,0,0,0,0,4.0
1369,3.96,0.0,77.96,100.0,22500,1,15,6,0,1,0,0,1,0,0,0,0,0,4.93
1370,4.07,0.0,79.86,100.0,23400,1,15,6,0,1,0,0,1,0,0,0,0,0,5.4
1371,4.0,0.0,78.57,100.0,24300,1,15,6,0,1,0,0,1,0,0,0,0,0,5.08
1372,3.96,0.0,82.59,100.0,25200,1,15,7,0,1,0,0,1,0,0,0,0,0,5.8
1373,3.71,0.0,79.06,100.0,26100,1,15,7,0,1,0,0,1,0,0,0,0,0,4.79
1374,3.74,0.0,83.25,100.0,27000,1,15,7,0,1,0,0,1,0,0,0,0,0,5.62
1375,3.56,0.0,85.5,100.0,27900,1,15,7,0,1,0,0,1,0,0,0,0,0,5.87
1376,3.71,0.04,88.41,100.0,28800,1,15,8,0,1,0,0,1,0,0,0,0,0,7.02
1377,29.16,0.04,78.52,100.0,29700,1,15,8,0,1,0,0,1,0,0,0,0,0,36.97
1378,69.7,0.0,77.3,100.0,30600,1,15,8,0,1,0,0,1,0,0,0,0,0,84.92
1379,78.26,0.0,72.37,100.0,31500,1,15,8,0,1,0,0,1,0,0,0,0,0,82.08
1380,50.04,0.0,86.68,100.0,32400,1,15,9,0,1,0,0,1,0,0,0,0,0,86.98
1381,47.12,0.0,88.49,100.0,33300,1,15,9,0,1,0,0,1,0,0,0,0,0,89.53
1382,43.2,0.0,89.96,100.0,34200,1,15,9,0,1,0,0,1,0,0,0,0,0,88.99
1383,47.05,0.0,88.17,100.0,35100,1,15,9,0,1,0,0,1,0,0,0,0,0,87.91
1384,65.59,0.0,85.8,100.0,36000,1,15,10,0,1,0,0,1,0,0,0,0,0,109.58
1385,39.2,0.0,89.82,100.0,36900,1,15,10,0,1,0,0,1,0,0,0,0,0,80.1
1386,64.12,0.0,85.53,100.0,37800,1,15,10,0,1,0,0,1,0,0,0,0,0,105.84
1387,48.85,0.0,88.29,100.0,38700,1,15,10,0,1,0,0,1,0,0,0,0,0,91.87
1388,46.94,0.0,87.52,100.0,39600,1,15,11,0,1,0,0,1,0,0,0,0,0,84.92
1389,69.55,0.0,81.89,100.0,40500,1,15,11,0,1,0,0,1,0,0,0,0,0,99.25
1390,66.31,0.0,78.67,100.0,41400,1,15,11,0,1,0,0,1,0,0,0,0,0,84.49
1391,68.47,0.0,83.73,100.0,42300,1,15,11,0,1,0,0,1,0,0,0,0,0,104.87
1392,72.07,0.0,85.83,100.0,43200,1,15,12,0,1,0,0,1,0,0,0,0,0,120.53
1393,16.6,18.47,92.47,90.92,44100,1,15,12,0,1,0,0,1,0,0,0,0,0,40.32
1394,0.0,26.14,100.0,26.79,45000,1,15,12,0,1,0,0,1,0,0,0,0,0,7.27
1395,0.0,25.52,100.0,29.26,45900,1,15,12,0,1,0,0,1,0,0,0,0,0,7.81
1396,0.0,25.52,100.0,29.26,46800,1,15,13,0,1,0,0,1,0,0,0,0,0,7.81
1397,31.5,6.66,92.33,99.62,47700,1,15,13,0,1,0,0,1,0,0,0,0,0,75.74
1398,76.79,0.0,88.54,100.0,48600,1,15,13,0,1,0,0,1,0,0,0,0,0,146.27
1399,70.45,0.0,90.85,100.0,49500,1,15,13,0,1,0,0,1,0,0,0,0,0,153.14
1400,62.57,0.0,89.33,100.0,50400,1,15,14,0,1,0,0,1,0,0,0,0,0,124.34
1401,31.64,0.0,92.12,100.0,51300,1,15,14,0,1,0,0,1,0,0,0,0,0,74.92
1402,31.07,0.0,91.4,100.0,52200,1,15,14,0,1,0,0,1,0,0,0,0,0,69.98
1403,26.6,0.0,93.49,100.0,53100,1,15,14,0,1,0,0,1,0,0,0,0,0,70.09
1404,23.76,0.0,92.81,100.0,54000,1,15,15,0,1,0,0,1,0,0,0,0,0,59.22
1405,17.89,0.0,94.73,100.0,54900,1,15,15,0,1,0,0,1,0,0,0,0,0,52.92
1406,20.27,0.0,94.65,100.0,55800,1,15,15,0,1,0,0,1,0,0,0,0,0,59.44
1407,20.02,0.0,94.82,100.0,56700,1,15,15,0,1,0,0,1,0,0,0,0,0,59.76
1408,17.42,0.0,95.28,100.0,57600,1,15,16,0,1,0,0,1,0,0,0,0,0,54.65
1409,17.03,0.0,95.62,100.0,58500,1,15,16,0,1,0,0,1,0,0,0,0,0,55.66
1410,20.41,0.0,94.49,100.0,59400,1,15,16,0,1,0,0,1,0,0,0,0,0,58.93
1411,26.6,0.0,92.78,100.0,60300,1,15,16,0,1,0,0,1,0,0,0,0,0,66.13
1412,19.15,0.0,95.24,100.0,61200,1,15,17,0,1,0,0,1,0,0,0,0,0,59.83
1413,18.0,0.0,95.14,100.0,62100,1,15,17,0,1,0,0,1,0,0,0,0,0,55.62
1414,25.16,0.0,92.5,100.0,63000,1,15,17,0,1,0,0,1,0,0,0,0,0,61.24
1415,3.31,0.61,99.7,99.99,63900,1,15,17,0,1,0,0,1,0,0,0,0,0,42.95
1416,0.18,4.93,100.0,98.99,64800,1,15,18,0,1,0,0,1,0,0,0,0,0,34.42
1417,38.38,0.32,85.22,100.0,65700,1,15,18,0,1,0,0,1,0,0,0,0,0,62.5
1418,48.49,0.0,82.81,100.0,66600,1,15,18,0,1,0,0,1,0,0,0,0,0,71.64
1419,37.04,0.0,89.13,100.0,67500,1,15,18,0,1,0,0,1,0,0,0,0,0,72.83
1420,32.72,0.0,90.74,100.0,68400,1,15,19,0,1,0,0,1,0,0,0,0,0,70.63
1421,32.51,0.0,91.34,100.0,69300,1,15,19,0,1,0,0,1,0,0,0,0,0,72.94
1422,33.16,0.0,90.96,100.0,70200,1,15,19,0,1,0,0,1,0,0,0,0,0,72.58
1423,30.85,0.0,91.19,100.0,71100,1,15,19,0,1,0,0,1,0,0,0,0,0,68.54
1424,30.13,0.0,91.18,100.0,72000,1,15,20,0,1,0,0,1,0,0,0,0,0,66.92
1425,39.85,0.0,89.3,100.0,72900,1,15,20,0,1,0,0,1,0,0,0,0,0,79.09
1426,36.86,0.0,88.84,100.0,73800,1,15,20,0,1,0,0,1,0,0,0,0,0,71.32
1427,22.54,0.0,93.55,100.0,74700,1,15,20,0,1,0,0,1,0,0,0,0,0,59.69
1428,8.78,2.88,98.25,99.81,75600,1,15,21,0,1,0,0,1,0,0,0,0,0,46.33
1429,0.0,23.69,100.0,35.38,76500,1,15,21,0,1,0,0,1,0,0,0,0,0,8.96
1430,0.0,25.78,100.0,21.15,77400,1,15,21,0,1,0,0,1,0,0,0,0,0,5.58
1431,0.0,25.88,100.0,19.37,78300,1,15,21,0,1,0,0,1,0,0,0,0,0,5.11
1432,0.0,25.99,100.0,19.18,79200,1,15,22,0,1,0,0,1,0,0,0,0,0,5.08
1433,2.23,14.47,91.24,32.48,80100,1,15,22,0,1,0,0,1,0,0,0,0,0,4.97
1434,6.26,0.0,60.77,100.0,81000,1,15,22,0,1,0,0,1,0,0,0,0,0,4.79
1435,6.12,0.0,61.63,100.0,81900,1,15,22,0,1,0,0,1,0,0,0,0,0,4.79
1436,5.72,0.0,63.32,100.0,82800,1,15,23,0,1,0,0,1,0,0,0,0,0,4.68
1437,5.22,0.0,66.75,100.0,83700,1,15,23,0,1,0,0,1,0,0,0,0,0,4.68
1438,5.04,0.0,67.49,100.0,84600,1,15,23,0,1,0,0,1,0,0,0,0,0,4.61
1439,5.33,0.0,65.66,100.0,85500,1,15,23,0,1,0,0,1,0,0,0,0,0,4.64
1440,5.44,0.0,64.89,100.0,0,1,15,0,0,1,0,0,1,0,0,0,0,0,4.64
1441,5.29,0.0,65.13,100.0,900,1,16,0,1,1,0,0,0,0,0,0,1,0,4.54
1442,5.58,0.0,64.26,100.0,1800,1,16,0,1,1,0,0,0,0,0,0,1,0,4.68
1443,6.01,0.0,61.11,100.0,2700,1,16,0,1,1,0,0,0,0,0,0,1,0,4.64
1444,5.65,0.0,63.47,100.0,3600,1,16,1,1,1,0,0,0,0,0,0,1,0,4.64
1445,5.54,0.0,63.96,100.0,4500,1,16,1,1,1,0,0,0,0,0,0,1,0,4.61
1446,5.62,0.0,63.67,100.0,5400,1,16,1,1,1,0,0,0,0,0,0,1,0,4.64
1447,5.58,0.0,63.94,100.0,6300,1,16,1,1,1,0,0,0,0,0,0,1,0,4.64
1448,5.72,0.0,63.0,100.0,7200,1,16,2,1,1,0,0,0,0,0,0,1,0,4.64
1449,5.54,0.0,63.96,100.0,8100,1,16,2,1,1,0,0,0,0,0,0,1,0,4.61
1450,5.83,0.0,62.27,100.0,9000,1,16,2,1,1,0,0,0,0,0,0,1,0,4.64
1451,5.94,0.0,61.56,100.0,9900,1,16,2,1,1,0,0,0,0,0,0,1,0,4.64
1452,5.94,0.0,62.21,100.0,10800,1,16,3,1,1,0,0,0,0,0,0,1,0,4.72
1453,6.16,0.0,59.92,100.0,11700,1,16,3,1,1,0,0,0,0,0,0,1,0,4.61
1454,5.83,0.0,62.27,100.0,12600,1,16,3,1,1,0,0,0,0,0,0,1,0,4.64
1455,5.76,0.0,62.49,100.0,13500,1,16,3,1,1,0,0,0,0,0,0,1,0,4.61
1456,5.9,0.0,61.82,100.0,14400,1,16,4,1,1,0,0,0,0,0,0,1,0,4.64
1457,5.83,0.0,62.6,100.0,15300,1,16,4,1,1,0,0,0,0,0,0,1,0,4.68
1458,5.69,0.0,62.62,100.0,16200,1,16,4,1,1,0,0,0,0,0,0,1,0,4.57
1459,5.87,0.0,62.01,100.0,17100,1,16,4,1,1,0,0,0,0,0,0,1,0,4.64
1460,5.62,0.0,63.09,100.0,18000,1,16,5,1,1,0,0,0,0,0,0,1,0,4.57
1461,5.69,0.0,62.95,100.0,18900,1,16,5,1,1,0,0,0,0,0,0,1,0,4.61
1462,5.47,0.0,64.44,100.0,19800,1,16,5,1,1,0,0,0,0,0,0,1,0,4.61
1463,5.54,0.0,63.96,100.0,20700,1,16,5,1,1,0,0,0,0,0,0,1,0,4.61
1464,5.18,0.0,66.16,100.0,21600,1,16,6,1,1,0,0,0,0,0,0,1,0,4.57
1465,5.22,0.0,65.87,100.0,22500,1,16,6,1,1,0,0,0,0,0,0,1,0,4.57
1466,5.44,0.0,64.32,100.0,23400,1,16,6,1,1,0,0,0,0,0,0,1,0,4.57
1467,6.41,0.0,59.29,100.0,24300,1,16,6,1,1,0,0,0,0,0,0,1,0,4.72
1468,6.05,0.0,60.86,100.0,25200,1,16,7,1,1,0,0,0,0,0,0,1,0,4.64
1469,5.8,0.0,61.89,100.0,26100,1,16,7,1,1,0,0,0,0,0,0,1,0,4.57
1470,5.87,0.0,67.43,100.0,27000,1,16,7,1,1,0,0,0,0,0,0,1,0,5.36
1471,6.08,0.0,74.2,100.0,27900,1,16,7,1,1,0,0,0,0,0,0,1,0,6.73
1472,10.66,0.0,78.73,100.0,28800,1,16,8,1,1,0,0,0,0,0,0,1,0,13.61
1473,33.66,0.0,83.03,100.0,29700,1,16,8,1,1,0,0,0,0,0,0,1,0,50.15
1474,51.91,0.0,78.38,100.0,30600,1,16,8,1,1,0,0,0,0,0,0,1,0,65.52
1475,64.37,0.0,77.37,100.0,31500,1,16,8,1,1,0,0,0,0,0,0,1,0,78.62
1476,48.85,0.0,88.23,100.0,32400,1,16,9,1,1,0,0,0,0,0,0,1,0,91.58
1477,41.58,0.0,91.05,100.0,33300,1,16,9,1,1,0,0,0,0,0,0,1,0,91.58
1478,47.63,0.0,90.08,100.0,34200,1,16,9,1,1,0,0,0,0,0,0,1,0,98.82
1479,35.64,0.0,91.78,100.0,35100,1,16,9,1,1,0,0,0,0,0,0,1,0,82.37
1480,30.2,0.0,92.86,100.0,36000,1,16,10,1,1,0,0,0,0,0,0,1,0,75.56
1481,31.0,0.0,93.09,100.0,36900,1,16,10,1,1,0,0,0,0,0,0,1,0,78.98
1482,46.73,0.0,88.42,100.0,37800,1,16,10,1,1,0,0,0,0,0,0,1,0,88.45
1483,37.44,0.0,91.16,100.0,38700,1,16,10,1,1,0,0,0,0,0,0,1,0,83.05
1484,36.65,0.0,91.55,100.0,39600,1,16,11,1,1,0,0,0,0,0,0,1,0,83.38
1485,49.61,0.0,84.01,100.0,40500,1,16,11,1,1,0,0,0,0,0,0,1,0,76.82
1486,65.05,0.0,82.71,100.0,41400,1,16,11,1,1,0,0,0,0,0,0,1,0,95.72
1487,46.37,0.0,85.56,100.0,42300,1,16,11,1,1,0,0,0,0,0,0,1,0,76.64
1488,63.29,0.0,82.58,100.0,43200,1,16,12,1,1,0,0,0,0,0,0,1,0,92.66
1489,5.51,19.51,95.49,67.21,44100,1,16,12,1,1,0,0,0,0,0,0,1,0,17.71
1490,0.0,26.32,100.0,29.78,45000,1,16,12,1,1,0,0,0,0,0,0,1,0,8.21
1491,0.0,25.7,100.0,31.03,45900,1,16,12,1,1,0,0,0,0,0,0,1,0,8.39
1492,0.0,25.45,100.0,32.98,46800,1,16,13,1,1,0,0,0,0,0,0,1,0,8.89
1493,33.77,1.84,91.62,99.97,47700,1,16,13,1,1,0,0,0,0,0,0,1,0,77.22
1494,44.89,0.0,89.81,100.0,48600,1,16,13,1,1,0,0,0,0,0,0,1,0,91.69
1495,40.07,0.0,90.85,100.0,49500,1,16,13,1,1,0,0,0,0,0,0,1,0,87.12
1496,35.42,0.0,91.05,100.0,50400,1,16,14,1,1,0,0,0,0,0,0,1,0,77.98
1497,31.61,0.0,92.27,100.0,51300,1,16,14,1,1,0,0,0,0,0,0,1,0,75.64
1498,30.92,0.0,92.44,100.0,52200,1,16,14,1,1,0,0,0,0,0,0,1,0,74.95
1499,44.46,0.0,89.41,100.0,53100,1,16,14,1,1,0,0,0,0,0,0,1,0,88.78
1500,28.73,0.0,92.77,100.0,54000,1,16,15,1,1,0,0,0,0,0,0,1,0,71.42
1501,27.68,0.0,92.53,100.0,54900,1,16,15,1,1,0,0,0,0,0,0,1,0,67.54
1502,36.61,0.0,90.97,100.0,55800,1,16,15,1,1,0,0,0,0,0,0,1,0,80.21
1503,43.2,0.0,90.23,100.0,56700,1,16,15,1,1,0,0,0,0,0,0,1,0,90.4
1504,30.6,0.0,92.79,100.0,57600,1,16,16,1,1,0,0,0,0,0,0,1,0,76.14
1505,30.78,0.0,91.43,100.0,58500,1,16,16,1,1,0,0,0,0,0,0,1,0,69.48
1506,36.61,0.0,90.27,100.0,59400,1,16,16,1,1,0,0,0,0,0,0,1,0,76.82
1507,36.97,0.0,90.96,100.0,60300,1,16,16,1,1,0,0,0,0,0,0,1,0,80.96
1508,41.29,0.0,90.47,100.0,61200,1,16,17,1,1,0,0,0,0,0,0,1,0,87.66
1509,50.47,0.0,87.67,100.0,62100,1,16,17,1,1,0,0,0,0,0,0,1,0,91.98
1510,44.71,0.0,90.01,100.0,63000,1,16,17,1,1,0,0,0,0,0,0,1,0,92.38
1511,17.64,0.5,95.33,100.0,63900,1,16,17,1,1,0,0,0,0,0,0,1,0,55.69
1512,0.07,8.6,100.0,97.01,64800,1,16,18,1,1,0,0,0,0,0,0,1,0,34.38
1513,29.02,0.54,86.4,99.99,65700,1,16,18,1,1,0,0,0,0,0,0,1,0,49.79
1514,67.36,0.0,81.15,100.0,66600,1,16,18,1,1,0,0,0,0,0,0,1,0,93.53
1515,37.44,0.0,89.64,100.0,67500,1,16,18,1,1,0,0,0,0,0,0,1,0,75.71
1516,42.05,0.0,88.51,100.0,68400,1,16,19,1,1,0,0,0,0,0,0,1,0,79.99
1517,50.26,0.0,88.62,100.0,69300,1,16,19,1,1,0,0,0,0,0,0,1,0,96.16
1518,35.53,0.0,89.53,100.0,70200,1,16,19,1,1,0,0,0,0,0,0,1,0,71.39
1519,37.22,0.0,90.51,100.0,71100,1,16,19,1,1,0,0,0,0,0,0,1,0,79.24
1520,37.87,0.0,90.06,100.0,72000,1,16,20,1,1,0,0,0,0,0,0,1,0,78.48
1521,55.19,0.0,87.75,100.0,72900,1,16,20,1,1,0,0,0,0,0,0,1,0,100.98
1522,36.32,0.0,90.65,100.0,73800,1,16,20,1,1,0,0,0,0,0,0,1,0,77.98
1523,50.4,0.0,88.1,100.0,74700,1,16,20,1,1,0,0,0,0,0,0,1,0,93.85
1524,16.31,0.79,96.54,99.99,75600,1,16,21,1,1,0,0,0,0,0,0,1,0,60.37
1525,0.04,22.46,100.0,48.72,76500,1,16,21,1,1,0,0,0,0,0,0,1,0,12.53
1526,0.0,26.5,100.0,20.22,77400,1,16,21,1,1,0,0,0,0,0,0,1,0,5.47
1527,0.0,26.64,100.0,19.09,78300,1,16,21,1,1,0,0,0,0,0,0,1,0,5.18
1528,0.0,26.57,100.0,19.53,79200,1,16,22,1,1,0,0,0,0,0,0,1,0,5.29
1529,1.55,14.87,95.58,32.1,80100,1,16,22,1,1,0,0,0,0,0,0,1,0,5.04
1530,4.03,0.0,75.78,100.0,81000,1,16,22,1,1,0,0,0,0,0,0,1,0,4.68
1531,3.92,0.0,76.18,100.0,81900,1,16,22,1,1,0,0,0,0,0,0,1,0,4.61
1532,3.74,0.0,77.86,100.0,82800,1,16,23,1,1,0,0,0,0,0,0,1,0,4.64
1533,3.17,0.0,82.17,100.0,83700,1,16,23,1,1,0,0,0,0,0,0,1,0,4.57
1534,3.49,0.04,79.48,100.0,84600,1,16,23,1,1,0,0,0,0,0,0,1,0,4.57
1535,4.39,0.0,72.93,100.0,85500,1,16,23,1,1,0,0,0,0,0,0,1,0,4.68
1536,4.57,0.0,71.55,100.0,0,1,16,0,1,1,0,0,0,0,0,0,1,0,4.68
1537,4.54,0.0,71.48,100.0,900,1,17,0,2,1,0,0,0,0,0,0,0,1,4.64
1538,5.0,0.0,68.87,100.0,1800,1,17,0,2,1,0,0,0,0,0,0,0,1,4.75
1539,4.86,0.0,69.36,100.0,2700,1,17,0,2,1,0,0,0,0,0,0,0,1,4.68
1540,4.79,0.0,69.88,100.0,3600,1,17,1,2,1,0,0,0,0,0,0,0,1,4.68
1541,4.86,0.0,69.36,100.0,4500,1,17,1,2,1,0,0,0,0,0,0,0,1,4.68
1542,4.64,0.0,71.01,100.0,5400,1,17,1,2,1,0,0,0,0,0,0,0,1,4.68
1543,4.97,0.0,69.09,100.0,6300,1,17,1,2,1,0,0,0,0,0,0,0,1,4.75
1544,4.93,0.0,68.85,100.0,7200,1,17,2,2,1,0,0,0,0,0,0,0,1,4.68
1545,5.0,0.0,68.65,100.0,8100,1,17,2,2,1,0,0,0,0,0,0,0,1,4.72
1546,4.75,0.0,70.49,100.0,9000,1,17,2,2,1,0,0,0,0,0,0,0,1,4.72
1547,4.86,0.0,69.67,100.0,9900,1,17,2,2,1,0,0,0,0,0,0,0,1,4.72
1548,5.22,0.0,67.61,100.0,10800,1,17,3,2,1,0,0,0,0,0,0,0,1,4.79
1549,4.75,0.0,70.49,100.0,11700,1,17,3,2,1,0,0,0,0,0,0,0,1,4.72
1550,4.86,0.0,69.36,100.0,12600,1,17,3,2,1,0,0,0,0,0,0,0,1,4.68
1551,4.82,0.0,69.66,100.0,13500,1,17,3,2,1,0,0,0,0,0,0,0,1,4.68
1552,4.72,0.0,70.41,100.0,14400,1,17,4,2,1,0,0,0,0,0,0,0,1,4.68
1553,4.54,0.0,72.07,100.0,15300,1,17,4,2,1,0,0,0,0,0,0,0,1,4.72
1554,4.5,0.0,71.79,100.0,16200,1,17,4,2,1,0,0,0,0,0,0,0,1,4.64
1555,4.54,0.0,71.48,100.0,17100,1,17,4,2,1,0,0,0,0,0,0,0,1,4.64
1556,4.46,0.0,72.39,100.0,18000,1,17,5,2,1,0,0,0,0,0,0,0,1,4.68
1557,4.57,0.0,71.55,100.0,18900,1,17,5,2,1,0,0,0,0,0,0,0,1,4.68
1558,4.61,0.0,71.54,100.0,19800,1,17,5,2,1,0,0,0,0,0,0,0,1,4.72
1559,4.72,0.0,70.41,100.0,20700,1,17,5,2,1,0,0,0,0,0,0,0,1,4.68
1560,4.54,0.0,71.48,100.0,21600,1,17,6,2,1,0,0,0,0,0,0,0,1,4.64
1561,4.61,0.0,70.94,100.0,22500,1,17,6,2,1,0,0,0,0,0,0,0,1,4.64
1562,4.46,0.0,72.39,100.0,23400,1,17,6,2,1,0,0,0,0,0,0,0,1,4.68
1563,3.85,0.0,74.66,100.0,24300,1,17,6,2,1,0,0,0,0,0,0,0,1,4.32
1564,4.0,0.0,73.69,100.0,25200,1,17,7,2,1,0,0,0,0,0,0,0,1,4.36
1565,4.43,0.0,70.39,100.0,26100,1,17,7,2,1,0,0,0,0,0,0,0,1,4.39
1566,3.85,0.0,80.26,100.0,27000,1,17,7,2,1,0,0,0,0,0,0,0,1,5.18
1567,4.54,0.0,85.17,100.0,27900,1,17,7,2,1,0,0,0,0,0,0,0,1,7.38
1568,4.57,0.0,84.56,100.0,28800,1,17,8,2,1,0,0,0,0,0,0,0,1,7.24
1569,42.52,0.0,79.95,100.0,29700,1,17,8,2,1,0,0,0,0,0,0,0,1,56.59
1570,54.25,0.0,77.62,100.0,30600,1,17,8,2,1,0,0,0,0,0,0,0,1,66.78
1571,49.18,0.0,78.71,100.0,31500,1,17,8,2,1,0,0,0,0,0,0,0,1,62.75
1572,28.66,0.0,92.04,100.0,32400,1,17,9,2,1,0,0,0,0,0,0,0,1,67.46
1573,22.75,0.0,95.3,100.0,33300,1,17,9,2,1,0,0,0,0,0,0,0,1,71.6
1574,32.76,0.0,92.99,100.0,34200,1,17,9,2,1,0,0,0,0,0,0,0,1,82.84
1575,13.46,0.0,97.9,100.0,35100,1,17,9,2,1,0,0,0,0,0,0,0,1,64.69
1576,19.94,0.0,95.87,100.0,36000,1,17,10,2,1,0,0,0,0,0,0,0,1,67.18
1577,17.06,0.0,96.29,100.0,36900,1,17,10,2,1,0,0,0,0,0,0,0,1,60.88
1578,11.52,0.0,97.96,100.0,37800,1,17,10,2,1,0,0,0,0,0,0,0,1,56.16
1579,21.96,0.0,95.77,100.0,38700,1,17,10,2,1,0,0,0,0,0,0,0,1,73.08
1580,32.44,0.0,92.15,100.0,39600,1,17,11,2,1,0,0,0,0,0,0,0,1,76.97
1581,35.42,0.0,86.68,100.0,40500,1,17,11,2,1,0,0,0,0,0,0,0,1,61.56
1582,40.43,0.0,84.37,100.0,41400,1,17,11,2,1,0,0,0,0,0,0,0,1,63.54
1583,44.82,0.0,83.93,100.0,42300,1,17,11,2,1,0,0,0,0,0,0,0,1,69.19
1584,44.21,0.0,83.44,100.0,43200,1,17,12,2,1,0,0,0,0,0,0,0,1,66.92
1585,9.14,18.36,91.21,74.23,44100,1,17,12,2,1,0,0,0,0,0,0,0,1,20.34
1586,0.0,25.78,100.0,29.84,45000,1,17,12,2,1,0,0,0,0,0,0,0,1,8.06
1587,0.0,25.34,100.0,29.97,45900,1,17,12,2,1,0,0,0,0,0,0,0,1,7.96
1588,0.0,25.27,100.0,29.04,46800,1,17,13,2,1,0,0,0,0,0,0,0,1,7.67
1589,28.87,3.6,91.75,99.85,47700,1,17,13,2,1,0,0,0,0,0,0,0,1,66.6
1590,28.12,0.0,92.15,100.0,48600,1,17,13,2,1,0,0,0,0,0,0,0,1,66.74
1591,57.6,0.0,87.49,100.0,49500,1,17,13,2,1,0,0,0,0,0,0,0,1,104.04
1592,35.5,0.0,91.54,100.0,50400,1,17,14,2,1,0,0,0,0,0,0,0,1,80.75
1593,43.78,0.0,88.79,100.0,51300,1,17,14,2,1,0,0,0,0,0,0,0,1,84.49
1594,22.9,0.0,94.03,100.0,52200,1,17,14,2,1,0,0,0,0,0,0,0,1,63.25
1595,18.25,0.0,94.44,100.0,53100,1,17,14,2,1,0,0,0,0,0,0,0,1,52.42
1596,12.38,0.0,97.05,100.0,54000,1,17,15,2,1,0,0,0,0,0,0,0,1,49.82
1597,17.71,0.0,95.65,100.0,54900,1,17,15,2,1,0,0,0,0,0,0,0,1,58.1
1598,20.27,0.0,95.31,100.0,55800,1,17,15,2,1,0,0,0,0,0,0,0,1,63.83
1599,32.4,0.0,92.0,100.0,56700,1,17,15,2,1,0,0,0,0,0,0,0,1,76.07
1600,20.16,0.0,94.99,100.0,57600,1,17,16,2,1,0,0,0,0,0,0,0,1,61.24
1601,12.35,0.0,97.14,100.0,58500,1,17,16,2,1,0,0,0,0,0,0,0,1,50.51
1602,22.0,0.0,93.71,100.0,59400,1,17,16,2,1,0,0,0,0,0,0,0,1,59.08
1603,19.62,0.0,94.75,100.0,60300,1,17,16,2,1,0,0,0,0,0,0,0,1,58.14
1604,23.15,0.0,93.73,100.0,61200,1,17,17,2,1,0,0,0,0,0,0,0,1,62.24
1605,13.82,0.0,96.61,100.0,62100,1,17,17,2,1,0,0,0,0,0,0,0,1,51.73
1606,25.7,0.0,93.07,100.0,63000,1,17,17,2,1,0,0,0,0,0,0,0,1,65.38
1607,8.39,1.15,98.16,99.96,63900,1,17,17,2,1,0,0,0,0,0,0,0,1,43.16
1608,0.04,9.07,100.0,96.38,64800,1,17,18,2,1,0,0,0,0,0,0,0,1,32.8
1609,11.77,0.86,95.04,99.97,65700,1,17,18,2,1,0,0,0,0,0,0,0,1,35.96
