time_index,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,season_autumn,season_spring,season_summer,season_winter,holiday_holiday,holiday_no_holiday,functioning_day_no,functioning_day_yes,rented_bike_count
1469,4,-2.4,82,1.5,877,-5,0,0,3.5,0,0,0,1,0,1,0,1,34
1470,5,-2.8,83,0.6,946,-5.2,0,0,3.5,0,0,0,1,0,1,0,1,34
1471,6,-3.1,80,0.7,1215,-6,0,0,3.5,0,0,0,1,0,1,0,1,63
1472,7,-3.5,83,1.6,953,-5.9,0,0,3.5,0,0,0,1,0,1,0,1,124
1473,8,-3.6,83,1.7,915,-6,0,0,3.5,0,0,0,1,0,1,0,1,273
1474,9,-3.3,77,1.2,916,-6.7,0.1,0,3.4,0,0,0,1,0,1,0,1,137
1475,10,-2.3,63,1.7,1286,-8.4,0.22,0,3.2,0,0,0,1,0,1,0,1,102
1476,11,-1.5,46,2.5,1906,-11.6,0.56,0,3,0,0,0,1,0,1,0,1,144
1477,12,-1,35,2.7,1921,-14.5,0.64,0,3,0,0,0,1,0,1,0,1,160
1478,13,-0.8,39,2.6,1853,-13,0.54,0,2.8,0,0,0,1,0,1,0,1,171
1479,14,-0.7,33,2.7,1984,-15,0.56,0,2.5,0,0,0,1,0,1,0,1,156
1480,15,-0.5,30,2.3,1997,-15.9,0.45,0,2.2,0,0,0,1,0,1,0,1,214
1481,16,-0.1,29,1.6,2000,-16,0.5,0,1.8,0,0,0,1,0,1,0,1,216
1482,17,-0.9,34,2.8,2000,-14.8,0.28,0,1.8,0,0,0,1,0,1,0,1,279
1483,18,-1.8,35,2.1,2000,-15.2,0.05,0,1.6,0,0,0,1,0,1,0,1,403
1484,19,-2.2,36,2.2,2000,-15.2,0,0,1.6,0,0,0,1,0,1,0,1,270
1485,20,-2.6,36,3.1,2000,-15.6,0,0,1.6,0,0,0,1,0,1,0,1,229
1486,21,-3.4,40,0.9,2000,-15,0,0,1.6,0,0,0,1,0,1,0,1,229
1487,22,-4.2,48,1,2000,-13.5,0,0,1.6,0,0,0,1,0,1,0,1,188
1488,23,-4.7,53,1.3,2000,-12.8,0,0,1.6,0,0,0,1,0,1,0,1,132
1489,0,-5.2,56,1.4,1996,-12.6,0,0,1.6,0,0,0,1,0,1,0,1,122
1490,1,-5.4,54,1.7,1996,-13.2,0,0,1.6,0,0,0,1,0,1,0,1,149
1491,2,-5.5,53,2.1,1980,-13.5,0,0,1.6,0,0,0,1,0,1,0,1,103
1492,3,-6.2,57,1.6,1874,-13.3,0,0,1.6,0,0,0,1,0,1,0,1,81
1493,4,-7.1,56,1.8,1841,-14.4,0,0,1.6,0,0,0,1,0,1,0,1,37
1494,5,-7.8,65,2.3,1737,-13.2,0,0,1.6,0,0,0,1,0,1,0,1,51
1495,6,-8.1,59,0.7,1915,-14.7,0,0,1.6,0,0,0,1,0,1,0,1,95
1496,7,-8.7,64,0.5,1972,-14.2,0,0,1.6,0,0,0,1,0,1,0,1,244
1497,8,-8.6,59,1,1948,-15.1,0.01,0,1.6,0,0,0,1,0,1,0,1,459
1498,9,-7.9,50,0.6,1805,-16.5,0.23,0,1.6,0,0,0,1,0,1,0,1,259
1499,10,-5,41,0.5,1799,-16.2,0.64,0,1.5,0,0,0,1,0,1,0,1,168
1500,11,-2.6,33,1.5,1830,-16.6,0.95,0,1.4,0,0,0,1,0,1,0,1,194
1501,12,-1.1,31,1.3,1869,-16.1,1.2,0,1.3,0,0,0,1,0,1,0,1,240
1502,13,0.3,28,3.1,1988,-16.1,1.3,0,1,0,0,0,1,0,1,0,1,233
1503,14,0.8,23,3.2,2000,-18,1.29,0,0.5,0,0,0,1,0,1,0,1,256
1504,15,0.7,25,3,1987,-17.1,1.12,0,0,0,0,0,1,0,1,0,1,293
1505,16,1.1,26,2.1,1957,-16.3,0.82,0,0,0,0,0,1,0,1,0,1,268
1506,17,0.3,26,2.4,1977,-17,0.45,0,0,0,0,0,1,0,1,0,1,341
1507,18,-1,28,1.9,2000,-17.2,0.08,0,0,0,0,0,1,0,1,0,1,542
1508,19,-1.8,32,1.5,2000,-16.3,0,0,0,0,0,0,1,0,1,0,1,344
1509,20,-2.4,36,1,2000,-15.4,0,0,0,0,0,0,1,0,1,0,1,263
1510,21,-3.2,47,1.8,1917,-12.9,0,0,0,0,0,0,1,0,1,0,1,257
1511,22,-3.9,52,1.2,1871,-12.3,0,0,0,0,0,0,1,0,1,0,1,235
1512,23,-4.5,55,0.4,1908,-12.1,0,0,0,0,0,0,1,0,1,0,1,143
1513,0,-4.9,56,1.1,1982,-12.3,0,0,0,0,0,0,1,0,1,0,1,138
1514,1,-5.2,56,0.9,1973,-12.6,0,0,0,0,0,0,1,0,1,0,1,159
1515,2,-5.7,59,0.3,1951,-12.4,0,0,0,0,0,0,1,0,1,0,1,102
1516,3,-6.3,63,0.9,1425,-12.2,0,0,0,0,0,0,1,0,1,0,1,65
1517,4,-6.7,65,1.1,1705,-12.1,0,0,0,0,0,0,1,0,1,0,1,47
1518,5,-6.8,61,0.2,1724,-13,0,0,0,0,0,0,1,0,1,0,1,48
1519,6,-7,62,1.3,1830,-13,0,0,0,0,0,0,1,0,1,0,1,115
1520,7,-7.4,62,1.5,1909,-13.4,0,0,0,0,0,0,1,0,1,0,1,267
1521,8,-7.4,58,2.2,1882,-14.2,0.01,0,0,0,0,0,1,0,1,0,1,558
1522,9,-6.5,54,1.2,1541,-14.2,0.22,0,0,0,0,0,1,0,1,0,1,280
1523,10,-4.1,43,1.2,1187,-14.8,0.59,0,0,0,0,0,1,0,1,0,1,187
1524,11,-1.4,37,1,1317,-14.2,0.91,0,0,0,0,0,1,0,1,0,1,234
1525,12,0.9,37,1.5,1283,-12.1,1.12,0,0,0,0,0,1,0,1,0,1,303
1526,13,1.6,29,2.2,1662,-14.5,1.2,0,0,0,0,0,1,0,1,0,1,294
1527,14,3.2,26,2.2,1499,-14.5,1.16,0,0,0,0,0,1,0,1,0,1,293
1528,15,3.6,26,2.4,1687,-14.1,0.99,0,0,0,0,0,1,0,1,0,1,310
1529,16,2.9,26,3,1968,-14.7,0.69,0,0,0,0,0,1,0,1,0,1,330
1530,17,2,25,2.3,1998,-16,0.34,0,0,0,0,0,1,0,1,0,1,382
1531,18,0.5,37,3,1733,-12.5,0.06,0,0,0,0,0,1,0,1,0,1,592
1532,19,-0.5,43,2.5,1666,-11.5,0,0,0,0,0,0,1,0,1,0,1,379
1533,20,-1.3,51,2.4,1481,-10.1,0,0,0,0,0,0,1,0,1,0,1,241
1534,21,-2,61,1.7,1655,-8.5,0,0,0,0,0,0,1,0,1,0,1,225
1535,22,-2.4,63,1.3,1523,-8.4,0,0,0,0,0,0,1,0,1,0,1,227
1536,23,-2.6,69,2,1434,-7.5,0,0,0,0,0,0,1,0,1,0,1,178
1537,0,-2.5,69,2.2,1366,-7.4,0,0,0,0,0,0,1,0,1,0,1,182
1538,1,-2.3,71,3.2,1078,-6.8,0,0,0,0,0,0,1,0,1,0,1,184
1539,2,-3.4,82,4.2,184,-6,0,0,0,0,0,0,1,0,1,0,1,123
1540,3,-4.4,80,4.3,346,-7.3,0,0.1,0.1,0,0,0,1,0,1,0,1,60
1541,4,-5.6,74,4,387,-9.5,0,0,0.2,0,0,0,1,0,1,0,1,35
1542,5,-6.3,65,3.9,1521,-11.8,0,0,0.3,0,0,0,1,0,1,0,1,31
1543,6,-7.8,57,4.8,1867,-14.8,0,0.4,0.3,0,0,0,1,0,1,0,1,33
1544,7,-8.8,58,4,1942,-15.5,0,0,0.3,0,0,0,1,0,1,0,1,67
1545,8,-9.5,56,3.5,1979,-16.6,0.01,0,0.3,0,0,0,1,0,1,0,1,116
1546,9,-9.4,47,3.3,1995,-18.6,0.42,0,0.3,0,0,0,1,0,1,0,1,168
1547,10,-8.5,43,4,1797,-18.8,1.09,0,0.2,0,0,0,1,0,1,0,1,144
1548,11,-7.7,41,4.6,1984,-18.7,1.65,0,0.2,0,0,0,1,0,1,0,1,195
1549,12,-6,38,3.4,1930,-18,2.04,0,0,0,0,0,1,0,1,0,1,192
1550,13,-5.8,38,3.7,1961,-17.8,2.25,0,0,0,0,0,1,0,1,0,1,229
1551,14,-5,31,4,2000,-19.5,2.18,0,0,0,0,0,1,0,1,0,1,196
1552,15,-4.5,31,4.3,1979,-19.1,1.91,0,0,0,0,0,1,0,1,0,1,210
1553,16,-4.2,31,3.5,1974,-18.8,1.42,0,0,0,0,0,1,0,1,0,1,205
1554,17,-5.6,32,4.6,2000,-19.7,0.53,0,0,0,0,0,1,0,1,0,1,211
1555,18,-6.6,36,4.4,2000,-19.2,0.15,0,0,0,0,0,1,0,1,0,1,175
1556,19,-7.6,32,4.8,2000,-21.4,0,0,0,0,0,0,1,0,1,0,1,135
1557,20,-8.5,31,4.1,2000,-22.6,0,0,0,0,0,0,1,0,1,0,1,109
1558,21,-9.1,38,2.7,2000,-20.8,0,0,0,0,0,0,1,0,1,0,1,107
1559,22,-9.7,45,3,2000,-19.4,0,0,0,0,0,0,1,0,1,0,1,92
1560,23,-10,48,2.6,2000,-18.9,0,0,0,0,0,0,1,0,1,0,1,91
1561,0,-10.4,49,2.4,2000,-19,0,0,0,0,0,0,1,0,1,0,1,98
1562,1,-10.5,48,3.1,2000,-19.4,0,0,0,0,0,0,1,0,1,0,1,90
1563,2,-10.5,49,2,2000,-19.1,0,0,0,0,0,0,1,0,1,0,1,60
1564,3,-10.6,47,3.7,2000,-19.7,0,0,0,0,0,0,1,0,1,0,1,54
1565,4,-11.2,47,2.3,2000,-20.3,0,0,0,0,0,0,1,0,1,0,1,35
1566,5,-11.5,51,3.3,1996,-19.6,0,0,0,0,0,0,1,0,1,0,1,21
1567,6,-11.8,54,2.4,1917,-19.2,0,0,0,0,0,0,1,0,1,0,1,23
1568,7,-12.4,54,2.5,1790,-19.8,0,0,0,0,0,0,1,0,1,0,1,34
1569,8,-12.8,56,2.4,1507,-19.7,0.02,0,0,0,0,0,1,0,1,0,1,70
1570,9,-12.4,51,3.8,1415,-20.4,0.38,0,0,0,0,0,1,0,1,0,1,97
1571,10,-11.2,43,3.5,1359,-21.3,1.04,0,0,0,0,0,1,0,1,0,1,103
1572,11,-9.7,37,2.8,1436,-21.6,1.57,0,0,0,0,0,1,0,1,0,1,115
1573,12,-8.3,32,1.8,1295,-22.1,1.99,0,0,0,0,0,1,0,1,0,1,165
1574,13,-8.3,34,4,1561,-21.4,2.22,0,0,0,0,0,1,0,1,0,1,152
1575,14,-7.4,33,4,1713,-20.9,2.17,0,0,0,0,0,1,0,1,0,1,177
1576,15,-6.4,30,4.9,1939,-21.1,1.89,0,0,0,0,0,1,0,1,0,1,190
1577,16,-5.4,29,3.6,1979,-20.6,1.4,0,0,0,0,0,1,0,1,0,1,181
1578,17,-5.9,27,3.6,1974,-21.9,0.81,0,0,0,0,0,1,0,1,0,1,184
1579,18,-7,26,4.1,2000,-23.3,0.16,0,0,0,0,0,1,0,1,0,1,154
1580,19,-7.7,31,3.3,2000,-21.9,0,0,0,0,0,0,1,0,1,0,1,124
1581,20,-8.2,28,3.5,2000,-23.5,0,0,0,0,0,0,1,0,1,0,1,98
1582,21,-8.9,35,3.2,2000,-21.6,0,0,0,0,0,0,1,0,1,0,1,107
1583,22,-9.7,45,1.3,2000,-19.4,0,0,0,0,0,0,1,0,1,0,1,78
1584,23,-10.3,48,2,2000,-19.2,0,0,0,0,0,0,1,0,1,0,1,77
1585,0,-10.5,52,2.4,2000,-18.4,0,0,0,0,0,0,1,0,1,0,1,82
1586,1,-11.2,54,1,2000,-18.6,0,0,0,0,0,0,1,0,1,0,1,52
1587,2,-11.2,55,1.5,2000,-18.4,0,0,0,0,0,0,1,0,1,0,1,39
1588,3,-11.3,54,0.6,2000,-18.7,0,0,0,0,0,0,1,0,1,0,1,33
1589,4,-11.7,51,1.2,2000,-19.8,0,0,0,0,0,0,1,0,1,0,1,20
1590,5,-11.6,45,2.4,2000,-21.1,0,0,0,0,0,0,1,0,1,0,1,37
1591,6,-11.5,40,2.3,2000,-22.4,0,0,0,0,0,0,1,0,1,0,1,110
1592,7,-11.6,44,1.6,2000,-21.4,0,0,0,0,0,0,1,0,1,0,1,227
1593,8,-11.5,40,2.8,2000,-22.4,0.02,0,0,0,0,0,1,0,1,0,1,433
1594,9,-11.1,38,2.4,1945,-22.6,0.43,0,0,0,0,0,1,0,1,0,1,216
1595,10,-9.6,32,3.7,2000,-23.2,1.14,0,0,0,0,0,1,0,1,0,1,123
1596,11,-8.5,27,4.7,1894,-24.2,1.73,0,0,0,0,0,1,0,1,0,1,156
1597,12,-7.8,28,4.1,2000,-23.1,2.12,0,0,0,0,0,1,0,1,0,1,157
1598,13,-7,25,4.2,1999,-23.7,2.29,0,0,0,0,0,1,0,1,0,1,169
1599,14,-6.4,24,4.6,1970,-23.7,2.23,0,0,0,0,0,1,0,1,0,1,170
1600,15,-5.7,25,4.4,1995,-22.6,1.94,0,0,0,0,0,1,0,1,0,1,169
1601,16,-5.4,25,3.4,1985,-22.3,1.44,0,0,0,0,0,1,0,1,0,1,199
1602,17,-6.4,28,4.5,2000,-21.9,0.81,0,0,0,0,0,1,0,1,0,1,225
1603,18,-7.6,29,3.5,2000,-22.6,0.16,0,0,0,0,0,1,0,1,0,1,388
1604,19,-8.3,29,4.1,2000,-23.2,0,0,0,0,0,0,1,0,1,0,1,246
1605,20,-9.1,35,3.8,2000,-21.7,0,0,0,0,0,0,1,0,1,0,1,206
1606,21,-9.8,41,3.9,1949,-20.6,0,0,0,0,0,0,1,0,1,0,1,177
1607,22,-10.3,43,3.7,1876,-20.5,0,0,0,0,0,0,1,0,1,0,1,183
1608,23,-10.5,47,2.8,1794,-19.6,0,0,0,0,0,0,1,0,1,0,1,115
1609,0,-10.6,47,3.5,1803,-19.7,0,0,0,0,0,0,1,0,1,0,1,126
1610,1,-10.9,36,3.3,2000,-23,0,0,0,0,0,0,1,0,1,0,1,87
1611,2,-11.2,36,2.9,1981,-23.3,0,0,0,0,0,0,1,0,1,0,1,59
1612,3,-11.6,35,3.2,1992,-24,0,0,0,0,0,0,1,0,1,0,1,36
1613,4,-12,36,2.7,1998,-24,0,0,0,0,0,0,1,0,1,0,1,32
1614,5,-12.3,37,2.9,2000,-24,0,0,0,0,0,0,1,0,1,0,1,40
1615,6,-12.5,40,3.4,1991,-23.3,0,0,0,0,0,0,1,0,1,0,1,94
1616,7,-12.7,41,3.7,1982,-23.2,0,0,0,0,0,0,1,0,1,0,1,213
1617,8,-12.7,41,3.1,2000,-23.2,0.02,0,0,0,0,0,1,0,1,0,1,438
1618,9,-12.3,39,3.7,1984,-23.4,0.45,0,0,0,0,0,1,0,1,0,1,217
1619,10,-11.3,35,4.2,1848,-23.7,1.15,0,0,0,0,0,1,0,1,0,1,128
1620,11,-9.9,32,3.3,1863,-23.5,1.72,0,0,0,0,0,1,0,1,0,1,175
1621,12,-8.2,31,2.7,1858,-22.3,2.09,0,0,0,0,0,1,0,1,0,1,172
1622,13,-7.5,28,4.3,1904,-22.9,2.3,0,0,0,0,0,1,0,1,0,1,165
1623,14,-7,26,4.4,1986,-23.3,2.24,0,0,0,0,0,1,0,1,0,1,147
1624,15,-5.9,25,3.1,1936,-22.8,1.93,0,0,0,0,0,1,0,1,0,1,171
1625,16,-5.9,24,3.5,2000,-23.2,1.44,0,0,0,0,0,1,0,1,0,1,175
1626,17,-6.6,29,2.5,2000,-21.7,0.68,0,0,0,0,0,1,0,1,0,1,227
1627,18,-7.6,36,3.3,2000,-20.1,0.11,0,0,0,0,0,1,0,1,0,1,392
1628,19,-8.4,37,4,2000,-20.5,0,0,0,0,0,0,1,0,1,0,1,251
1629,20,-9.6,34,2.6,2000,-22.5,0,0,0,0,0,0,1,0,1,0,1,193
1630,21,-10.6,39,3.1,2000,-21.9,0,0,0,0,0,0,1,0,1,0,1,175
1631,22,-11.1,43,1.8,1960,-21.2,0,0,0,0,0,0,1,0,1,0,1,169
1632,23,-11.8,46,1.1,1860,-21.1,0,0,0,0,0,0,1,0,1,0,1,106
1633,0,-12.3,47,0.4,1848,-21.3,0,0,0,0,0,0,1,0,1,0,1,116
1634,1,-12.3,47,1.9,1837,-21.3,0,0,0,0,0,0,1,0,1,0,1,96
1635,2,-12.5,50,1,1722,-20.8,0,0,0,0,0,0,1,0,1,0,1,83
1636,3,-12.5,49,1.5,1885,-21,0,0,0,0,0,0,1,0,1,0,1,51
1637,4,-13.1,54,0.7,1369,-20.4,0,0,0,0,0,0,1,0,1,0,1,34
1638,5,-13,53,0.7,1810,-20.5,0,0,0,0,0,0,1,0,1,0,1,45
1639,6,-13.2,50,0.5,1873,-21.4,0,0,0,0,0,0,1,0,1,0,1,92
1640,7,-13.2,56,0.9,1665,-20.1,0,0,0,0,0,0,1,0,1,0,1,214
1641,8,-13.3,60,0.6,1598,-19.4,0.02,0,0,0,0,0,1,0,1,0,1,469
1642,9,-12,50,1.3,1523,-20.3,0.43,0,0,0,0,0,1,0,1,0,1,237
1643,10,-9.6,39,0.7,1580,-21,1.06,0,0,0,0,0,1,0,1,0,1,155
1644,11,-7,28,3.3,1829,-22.4,1.56,0,0,0,0,0,1,0,1,0,1,176
1645,12,-6,24,2.6,1964,-23.3,1.97,0,0,0,0,0,1,0,1,0,1,188
1646,13,-4.5,23,2.6,1937,-22.5,2.12,0,0,0,0,0,1,0,1,0,1,228
1647,14,-3.5,20,1.5,1976,-23.2,2.02,0,0,0,0,0,1,0,1,0,1,199
1648,15,-2.1,20,2.3,1961,-22.1,1.87,0,0,0,0,0,1,0,1,0,1,221
1649,16,-1.7,18,2,1919,-22.9,1.41,0,0,0,0,0,1,0,1,0,1,240
1650,17,-2.3,20,2.2,1994,-22.2,0.77,0,0,0,0,0,1,0,1,0,1,320
1651,18,-4,27,2.5,2000,-20.2,0.16,0,0,0,0,0,1,0,1,0,1,448
1652,19,-5.2,33,2.6,2000,-19,0,0,0,0,0,0,1,0,1,0,1,280
1653,20,-5.8,44,2.1,1994,-16.1,0,0,0,0,0,0,1,0,1,0,1,218
1654,21,-6.3,48,2.2,1965,-15.5,0,0,0,0,0,0,1,0,1,0,1,223
1655,22,-6.8,50,1.7,1856,-15.5,0,0,0,0,0,0,1,0,1,0,1,200
1656,23,-7.6,50,1,1839,-16.2,0,0,0,0,0,0,1,0,1,0,1,164
1657,0,-8.2,50,1.1,1850,-16.8,0,0,0,0,0,0,1,0,1,0,1,136
1658,1,-8.5,60,1.2,1908,-14.8,0,0,0,0,0,0,1,0,1,0,1,126
1659,2,-8.3,65,0.4,1750,-13.7,0,0,0,0,0,0,1,0,1,0,1,103
1660,3,-8.6,64,0.9,1754,-14.1,0,0,0,0,0,0,1,0,1,0,1,57
1661,4,-9,54,0.6,1833,-16.6,0,0,0,0,0,0,1,0,1,0,1,46
1662,5,-9,56,0.4,1678,-16.1,0,0,0,0,0,0,1,0,1,0,1,39
1663,6,-9.3,61,0.7,1684,-15.4,0,0,0,0,0,0,1,0,1,0,1,99
1664,7,-9.6,67,1,1503,-14.5,0,0,0,0,0,0,1,0,1,0,1,255
1665,8,-9.7,65,0.8,1508,-15,0.02,0,0,0,0,0,1,0,1,0,1,507
1666,9,-8.5,55,1,1482,-15.9,0.4,0,0,0,0,0,1,0,1,0,1,270
1667,10,-6.3,46,1.3,1346,-16,1.01,0,0,0,0,0,1,0,1,0,1,160
1668,11,-3.1,39,1.2,1495,-15.1,1.54,0,0,0,0,0,1,0,1,0,1,217
1669,12,-1.5,35,1.2,1551,-15,1.9,0,0,0,0,0,1,0,1,0,1,253
1670,13,0.3,30,1.4,1697,-15.2,2.11,0,0,0,0,0,1,0,1,0,1,270
1671,14,0.9,25,2.4,1730,-16.9,2.09,0,0,0,0,0,1,0,1,0,1,253
1672,15,1.4,25,2.2,1686,-16.5,1.81,0,0,0,0,0,1,0,1,0,1,286
1673,16,2,25,2.3,1755,-16,1.3,0,0,0,0,0,1,0,1,0,1,284
1674,17,1.5,24,1.9,1788,-16.9,0.72,0,0,0,0,0,1,0,1,0,1,337
1675,18,-0.5,26,1.7,1999,-17.7,0.15,0,0,0,0,0,1,0,1,0,1,564
1676,19,-1.8,35,1.4,1558,-15.2,0,0,0,0,0,0,1,0,1,0,1,378
1677,20,-2.8,40,1.5,1593,-14.5,0,0,0,0,0,0,1,0,1,0,1,277
1678,21,-3.3,42,1.1,1596,-14.4,0,0,0,0,0,0,1,0,1,0,1,268
1679,22,-3.9,41,0.4,1462,-15.2,0,0,0,0,0,0,1,0,1,0,1,233
1680,23,-4.3,44,0.7,1247,-14.7,0,0,0,0,0,0,1,0,1,0,1,195
1681,0,-4.6,38,0.1,1551,-16.7,0,0,0,0,0,0,1,0,1,0,1,178
1682,1,-4.8,44,1.1,1432,-15.2,0,0,0,0,0,0,1,0,1,0,1,159
1683,2,-5.1,47,0.9,1460,-14.6,0,0,0,0,0,0,1,0,1,0,1,107
1684,3,-5.2,48,0.7,1309,-14.5,0,0,0,0,0,0,1,0,1,0,1,78
1685,4,-4.4,47,0.9,1343,-14,0,0,0,0,0,0,1,0,1,0,1,46
1686,5,-4.2,44,1.1,1196,-14.6,0,0,0,0,0,0,1,0,1,0,1,36
1687,6,-4,41,0.8,1242,-15.3,0,0,0,0,0,0,1,0,1,0,1,117
1688,7,-3.6,42,0.9,1258,-14.6,0,0,0,0,0,0,1,0,1,0,1,273
1689,8,-3.3,39,0.9,1279,-15.3,0.02,0,0,0,0,0,1,0,1,0,1,589
1690,9,-2.4,36,1.2,1276,-15.4,0.2,0,0,0,0,0,1,0,1,0,1,308
1691,10,-1.3,34,0.5,1192,-15.1,0.32,0,0,0,0,0,1,0,1,0,1,199
1692,11,-0.2,31,0.8,1269,-15.3,0.5,0,0,0,0,0,1,0,1,0,1,238
1693,12,1.6,28,0.5,1193,-14.9,0.88,0,0,0,0,0,1,0,1,0,1,260
1694,13,2.6,27,0.8,1120,-14.5,0.82,0,0,0,0,0,1,0,1,0,1,268
1695,14,4,25,0.9,1009,-14.3,1.06,0,0,0,0,0,1,0,1,0,1,283
1696,15,5,24,1,1037,-13.9,1.16,0,0,0,0,0,1,0,1,0,1,315
1697,16,6,28,1.7,1183,-11.1,1.03,0,0,0,0,0,1,0,1,0,1,319
1698,17,4.8,38,3,1582,-8.3,0.47,0,0,0,0,0,1,0,1,0,1,422
1699,18,4.1,40,2.1,1327,-8.3,0.1,0,0,0,0,0,1,0,1,0,1,659
1700,19,3.3,58,1.7,1024,-4.1,0,0,0,0,0,0,1,0,1,0,1,407
1701,20,3,61,1.9,842,-3.8,0,0,0,0,0,0,1,0,1,0,1,308
1702,21,2.9,63,1,786,-3.4,0,0,0,0,0,0,1,0,1,0,1,243
1703,22,2.5,66,1.1,759,-3.2,0,0,0,0,0,0,1,0,1,0,1,263
1704,23,2,70,0.7,689,-2.9,0,0,0,0,0,0,1,0,1,0,1,193
1705,0,1.5,71,1.1,590,-3.1,0,0,0,0,0,0,1,0,1,0,1,197
1706,1,1.7,71,1.2,584,-3,0,0,0,0,0,0,1,0,1,0,1,237
1707,2,1.9,71,1.5,584,-2.8,0,0,0,0,0,0,1,0,1,0,1,169
1708,3,2,71,1.2,534,-2.7,0,0,0,0,0,0,1,0,1,0,1,145
1709,4,1.9,74,1.2,514,-2.2,0,0,0,0,0,0,1,0,1,0,1,79
1710,5,1.8,75,2,484,-2.1,0,0,0,0,0,0,1,0,1,0,1,41
1711,6,1.6,78,1.6,448,-1.8,0,0,0,0,0,0,1,0,1,0,1,48
1712,7,1.6,81,1.4,393,-1.3,0,0,0,0,0,0,1,0,1,0,1,97
1713,8,1.6,82,1.3,349,-1.1,0.01,0,0,0,0,0,1,0,1,0,1,188
1714,9,1.6,78,2,260,-1.8,0.17,0,0,0,0,0,1,0,1,0,1,222
1715,10,1.8,73,2.8,270,-2.5,0.69,0,0,0,0,0,1,0,1,0,1,223
1716,11,2.6,62,2.9,294,-3.9,1.12,0,0,0,0,0,1,0,1,0,1,235
1717,12,2.9,53,4.7,354,-5.7,1.37,0,0,0,0,0,1,0,1,0,1,248
1718,13,2.8,31,4,967,-12.6,1.42,0,0,0,0,0,1,0,1,0,1,296
1719,14,2.2,24,4.5,1700,-16.3,1.66,0,0,0,0,0,1,0,1,0,1,286
1720,15,2,20,4.1,1942,-18.6,1.49,0,0,0,0,0,1,0,1,0,1,277
1721,16,0.3,17,4.9,2000,-21.9,0.87,0,0,0,0,0,1,0,1,0,1,291
1722,17,-0.9,19,5,2000,-21.6,0.48,0,0,0,0,0,1,0,1,0,1,277
1723,18,-2,15,5.6,2000,-25.2,0.13,0,0,0,0,0,1,0,1,0,1,216
1724,19,-3.1,14,5.1,2000,-26.9,0,0,0,0,0,0,1,0,1,0,1,151
1725,20,-4.4,19,5.8,2000,-24.6,0,0,0,0,0,0,1,0,1,0,1,132
1726,21,-5.6,28,4.1,2000,-21.2,0,0,0,0,0,0,1,0,1,0,1,124
1727,22,-6.2,32,3.5,2000,-20.2,0,0,0,0,0,0,1,0,1,0,1,128
1728,23,-6.7,35,2.1,2000,-19.6,0,0,0,0,0,0,1,0,1,0,1,118
1729,0,-6.9,36,2.1,2000,-19.5,0,0,0,0,0,0,1,0,1,0,1,112
1730,1,-7,38,2.6,2000,-18.9,0,0,0,0,0,0,1,0,1,0,1,95
1731,2,-7,42,1.6,2000,-17.7,0,0,0,0,0,0,1,0,1,0,1,93
1732,3,-7.2,43,2,2000,-17.6,0,0,0,0,0,0,1,0,1,0,1,58
1733,4,-7.5,42,2.4,1998,-18.2,0,0,0,0,0,0,1,0,1,0,1,34
1734,5,-7.8,39,2.8,2000,-19.3,0,0,0,0,0,0,1,0,1,0,1,19
1735,6,-8.4,33,1.4,1963,-21.8,0,0,0,0,0,0,1,0,1,0,1,39
1736,7,-9.2,34,2,1945,-22.2,0,0,0,0,0,0,1,0,1,0,1,40
1737,8,-9.4,29,1.9,1967,-24.1,0.03,0,0,0,0,0,1,0,1,0,1,81
1738,9,-8.6,28,1.5,1786,-23.8,0.49,0,0,0,0,0,1,0,1,0,1,126
1739,10,-6.9,21,3.4,1827,-25.6,1.16,0,0,0,0,0,1,0,1,0,1,130
1740,11,-5,25,3.2,1853,-22,1.75,0,0,0,0,0,1,0,1,0,1,155
1741,12,-3.9,28,2.9,1921,-19.7,2.12,0,0,0,0,0,1,0,1,0,1,174
1742,13,-2.4,28,3,1953,-18.4,2.35,0,0,0,0,0,1,0,1,0,1,212
1743,14,-2.2,29,4.1,1983,-17.8,1.93,0,0,0,0,0,1,0,1,0,1,191
1744,15,-2.6,31,2.7,1987,-17.4,1.36,0,0,0,0,0,1,0,1,0,1,181
1745,16,-3.6,36,4.4,2000,-16.5,0.67,0,0,0,0,0,1,0,1,0,1,175
1746,17,-4.2,47,2.7,2000,-13.8,0.31,0,0,0,0,0,1,0,1,0,1,198
1747,18,-4.6,56,3.6,2000,-12,0.09,0,0,0,0,0,1,0,1,0,1,150
1748,19,-5.2,66,3.1,2000,-10.5,0,0,0,0,0,0,1,0,1,0,1,147
1749,20,-5.7,67,2.6,2000,-10.8,0,0,0,0,0,0,1,0,1,0,1,127
1750,21,-5.6,69,2.2,1984,-10.3,0,0,0,0,0,0,1,0,1,0,1,119
1751,22,-5.8,57,3.2,1980,-12.9,0,0,0,0,0,0,1,0,1,0,1,103
1752,23,-7,49,3.4,1984,-15.9,0,0,0,0,0,0,1,0,1,0,1,91
1753,0,-7.7,52,3.2,1982,-15.8,0,0,0,0,0,0,1,0,1,0,1,103
1754,1,-7.9,52,3.7,1961,-16,0,0,0,0,0,0,1,0,1,0,1,69
1755,2,-8.3,49,2.7,2000,-17.1,0,0,0,0,0,0,1,0,1,0,1,45
